date,return
2016-07-31,0.014478216287969227
2016-08-31,-0.007686586980830217
2016-09-30,0.006185298727589507
2016-10-31,-0.023253455096691862
2016-11-30,-0.011926376606574718
2016-12-31,0.008712435701092388
2017-01-31,0.013506619729907566
2017-02-28,0.020170517664997303
2017-03-31,-0.0033457694160851713
2017-04-30,0.005317393900049611
2017-05-31,0.004698365644966711
2017-06-30,0.000785520190620662
2017-07-31,0.012015084906217192
2017-08-31,0.0038943398181947126
2017-09-30,0.005865438798116263
2017-10-31,0.004312047079075069
2017-11-30,0.008270663672280014
2017-12-31,0.006985942854409771
2018-01-31,0.011101081481868244
2018-02-28,-0.019773098189203545
2018-03-31,0.0009568876145189032
2018-04-30,0.005159485459832704
2018-05-31,0.01203077861652509
2018-06-30,0.004030194986545119
2018-07-31,0.011599965888742157
2018-08-31,0.010128550690770892
2018-09-30,0.0022375591129503844
2018-10-31,-0.027740454666600665
2018-11-30,0.007750544504368111
2018-12-31,-0.0394391103019608
2019-01-31,0.010538205663166543
2019-02-28,0.0042499311222967085
2019-03-31,0.007121768200385891
2019-04-30,0.015832451106450415
2019-05-31,-0.02534217076386237
2019-06-30,0.04150683944345969
2019-07-31,0.00331471728783484
2019-08-31,0.0024146971786319048
2019-09-30,0.007248257700496778
2019-10-31,0.01489054838956652
2019-11-30,0.014886416605470899
2019-12-31,0.023217810223042222
2020-01-31,-0.001023518823477219
2020-02-29,-0.048611132962371385
2020-03-31,-0.010834658840898648
2020-04-30,0.01162549199958948
2020-05-31,0.0021578882708472628
2020-06-30,0.0022515539969423745
2020-07-31,0.02905512917823696
2020-08-31,0.017250569548708346
2020-09-30,-0.03196019134669682
2020-10-31,-0.007319960569759327
2020-11-30,0.02054113415462459
2020-12-31,0.004145909783769238
2021-01-31,-0.002565597426914896
2021-02-28,0.018879399586529108
2021-03-31,0.011171368050508045
2021-04-30,0.03440297511820033
2021-05-31,0.017167615972944496
2021-06-30,0.021248942844184333
2021-07-31,0.012044225991893295
2021-08-31,0.006296310572659481
2021-09-30,-0.014597103608922772
2021-10-31,0.04292057398185386
2021-11-30,-0.01370298379454426
2021-12-31,0.032042930915696585
2022-01-31,-0.008753839424356473
2022-02-28,0.0020174923476292818
2022-03-31,0.018219247398034284
2022-04-30,-0.03790491752982062
2022-05-31,0.0029004544895327943
2022-06-30,-0.019582081560151607
2022-07-31,0.00751356611060903
2022-08-31,-0.0023219601745497467
2022-09-30,-0.004579821106716442
2022-10-31,0.006028798657412493
2022-11-30,0.006627609237537279
2022-12-31,-7.709472450689609e-05
2023-01-31,0.007646119643017153
2023-02-28,-0.003360507101563573
2023-03-31,0.010488613245333653
2023-04-30,0.006530615751744221
2023-05-31,0.0012991576607256957
2023-06-30,0.04840873467232395
2023-07-31,0.023378076217142076
2023-08-31,-0.015955116196307316
2023-09-30,-0.04141854882205454
2023-10-31,0.0020378308907975035
2023-11-30,0.025600060171502417
2023-12-31,0.008296820881383737
2024-01-31,0.010491741107720337
2024-02-29,0.046223958694731206
2024-03-31,0.032941303104831066
2024-04-30,-0.038837505090026536
2024-05-31,0.01098377297094683
2024-06-30,0.009025757612706771
2024-07-31,0.013429918471327582
2024-08-31,0.022061631632510473
2024-09-30,0.017827091422998757
2024-10-31,-0.01342455674848031
2024-11-30,0.03933116018333605
2024-12-31,-0.029428068552620923
2025-01-31,0.025542228609677243
2025-02-28,0.0015779240618142487
2025-03-31,-0.031561711334441696
2025-04-30,-0.0027855082502384995
2025-05-31,0.023798521664390487
2025-06-30,0.013924100114385171
2025-07-31,0.011218840935529512
2025-08-31,0.022347990870889442
2025-09-30,0.028336925081371207
2025-10-31,0.0171746777576805
2025-11-30,0.015019611591392807
2025-12-31,-0.0030197367348424667
