label,corr_thresh,vol_thresh,base_bil,guard_bil,mode,sharpe,return,vol,mdd,calmar,triple,months_guard_active,pct_guard_active
CG_corr-0.15_vol0.20_base0.05_guard0.35_either,-0.15,0.2,0.05,0.35,either,0.9578911876516154,0.0833394389443345,0.08700303334938396,-0.11280254391323047,0.7388081514229018,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.05_guard0.35_corr_only,-0.15,0.2,0.05,0.35,corr_only,0.9796919206892212,0.0865281877949123,0.08832183461719172,-0.11280254391323045,0.7670765639954997,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.05_guard0.40_either,-0.15,0.2,0.05,0.4,either,0.9950467470351197,0.08428004928891265,0.08469958777317427,-0.10579989812899727,0.7965985863819416,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.05_guard0.40_corr_only,-0.15,0.2,0.05,0.4,corr_only,1.0206765936054476,0.08799483371170504,0.08621225789147496,-0.10579989812899736,0.8317100041477984,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.08_guard0.25_either,-0.15,0.2,0.08,0.25,either,0.8709362476198315,0.07906305704498888,0.0907793851284283,-0.11844905785376272,0.667485740094279,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.08_guard0.25_corr_only,-0.15,0.2,0.08,0.25,corr_only,0.8828772618184656,0.08082929963345092,0.09155213655289583,-0.11844905785376274,0.6823971511300901,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.08_guard0.30_either,-0.15,0.2,0.08,0.3,either,0.9283879446720584,0.08198266157501687,0.08830646934345558,-0.11290346857229598,0.7261305840441965,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.08_guard0.30_corr_only,-0.15,0.2,0.08,0.3,corr_only,0.9439178664624149,0.0842758125915459,0.0892829933470717,-0.11290346857229594,0.7464413065182424,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.08_guard0.35_either,-0.15,0.2,0.08,0.35,either,0.9457770621267262,0.08134769771242832,0.08601149358550252,-0.11136168514104039,0.7304819212227336,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.08_guard0.35_corr_only,-0.15,0.2,0.08,0.35,corr_only,0.965275262414941,0.08416479356947133,0.08719253133961655,-0.11136168514104036,0.7557787354140343,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.08_guard0.40_either,-0.15,0.2,0.08,0.4,either,0.9824128582183046,0.08220686487803856,0.08367853106801576,-0.10435475723663835,0.7877634623941822,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.08_guard0.40_corr_only,-0.15,0.2,0.08,0.4,corr_only,1.0067686717764919,0.08563175785032463,0.08505604142332247,-0.1043547572366382,0.8205831733779353,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.10_guard0.25_either,-0.15,0.2,0.1,0.25,either,0.8743334846172641,0.07898396025185597,0.09033619510344028,-0.11748180469312164,0.6723080264060699,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.10_guard0.25_corr_only,-0.15,0.2,0.1,0.25,corr_only,0.8848751067668433,0.08053453269526657,0.09101231583915119,-0.11748180469312168,0.6855064314481177,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.10_guard0.30_either,-0.15,0.2,0.1,0.3,either,0.9252779825872963,0.0810737380544485,0.08762095238421985,-0.11193646554541398,0.7242835269044287,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.10_guard0.30_corr_only,-0.15,0.2,0.1,0.3,corr_only,0.9396563708407449,0.08316454333458972,0.08850527268833325,-0.11193646554541407,0.7429620269799281,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.10_guard0.35_either,-0.15,0.2,0.1,0.35,either,0.9425242788643072,0.08038679873163955,0.0852888360907811,-0.11039693932886167,0.7281614800223324,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.10_guard0.35_corr_only,-0.15,0.2,0.1,0.35,corr_only,0.9618778991968601,0.08308557876055171,0.08637850898739408,-0.11039693932886163,0.7526076290308007,False,53,0.4649122807017544
CG_corr-0.15_vol0.20_base0.10_guard0.40_either,-0.15,0.2,0.1,0.4,either,0.9786855584002361,0.08121739435853553,0.08298619884745603,-0.10337590325257191,0.785651121810294,False,56,0.49122807017543857
CG_corr-0.15_vol0.20_base0.10_guard0.40_corr_only,-0.15,0.2,0.1,0.4,corr_only,1.0032983803643885,0.08454817095709599,0.08427021573222204,-0.10337590325257186,0.8178711701364751,False,53,0.4649122807017544
CG_corr-0.10_vol0.16_base0.05_guard0.25_either,-0.1,0.16,0.05,0.25,either,0.8898655226774929,0.08143264677087064,0.09151118308960898,-0.10363467005844738,0.7857664498275012,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.05_guard0.25_corr_only,-0.1,0.16,0.05,0.25,corr_only,0.8764637723376083,0.0818477449526191,0.09338405937112922,-0.11989160183910623,0.6826812195107564,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.05_guard0.30_either,-0.1,0.16,0.05,0.3,either,0.91940224046457,0.08191677503909008,0.08909786319173846,-0.09979255825325446,0.8208705786577887,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.05_guard0.30_corr_only,-0.1,0.16,0.05,0.3,corr_only,0.8989999303911288,0.08229313448045969,0.09153853265000403,-0.11434754338422184,0.7196755788967377,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.05_guard0.35_either,-0.1,0.16,0.05,0.35,either,0.9112086335737944,0.0794283989945298,0.08716818088411722,-0.09979255825325462,0.7959350916022773,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.05_guard0.35_corr_only,-0.1,0.16,0.05,0.35,corr_only,0.8964248789393856,0.08068101052624325,0.09000309163853398,-0.1128025439132306,0.7152410550980508,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.05_guard0.40_either,-0.1,0.16,0.05,0.4,either,0.9368800063622124,0.07940657650667265,0.0847563999310845,-0.09979255825325455,0.7957164130931873,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.05_guard0.40_corr_only,-0.1,0.16,0.05,0.4,corr_only,0.9306380861585525,0.08208957521431867,0.08820783979856708,-0.10579989812899714,0.7758946526983465,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.08_guard0.25_either,-0.1,0.16,0.08,0.25,either,0.857632249464058,0.07825498922444832,0.09124539016968002,-0.1037865012127709,0.7539996850266599,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.08_guard0.25_corr_only,-0.1,0.16,0.08,0.25,corr_only,0.8427040517994346,0.07816753722357642,0.09275799381368165,-0.11844905785376264,0.6599253606565799,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.08_guard0.30_either,-0.1,0.16,0.08,0.3,either,0.8866911151151791,0.07877071496785497,0.0888367026860564,-0.09663452147860985,0.8151405291047149,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.08_guard0.30_corr_only,-0.1,0.16,0.08,0.3,corr_only,0.8659542052068769,0.07865411598484012,0.09082941743559016,-0.11290346857229602,0.696649243636613,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.08_guard0.35_either,-0.1,0.16,0.08,0.35,either,0.8783263129650574,0.07633249542341597,0.0869067615266272,-0.09577266049478331,0.7970175938421776,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.08_guard0.35_corr_only,-0.1,0.16,0.08,0.35,corr_only,0.8633632251558185,0.07707347856178703,0.08927120858996157,-0.11136168514104035,0.6921005053414282,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.08_guard0.40_either,-0.1,0.16,0.08,0.4,either,0.9036940797547002,0.0763566991871993,0.08449396858716354,-0.09577266049478335,0.7972703148552335,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.08_guard0.40_corr_only,-0.1,0.16,0.08,0.4,corr_only,0.9005657044878268,0.07908131124751225,0.08781292786680976,-0.10435475723663823,0.7578122295678855,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.10_guard0.25_either,-0.1,0.16,0.1,0.25,either,0.858629456460239,0.07762064081350421,0.09040062652113151,-0.10385156936660485,0.7474190451518048,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.10_guard0.25_corr_only,-0.1,0.16,0.1,0.25,corr_only,0.8440448662409741,0.07748466828711259,0.0918015989270774,-0.11748180469312167,0.6595461185628958,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.10_guard0.30_either,-0.1,0.16,0.1,0.3,either,0.8883303814691168,0.07814458788171136,0.087967933453403,-0.09669424527977041,0.8081617231264552,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.10_guard0.30_corr_only,-0.1,0.16,0.1,0.3,corr_only,0.8672862954297558,0.07793038057059842,0.0898554271885301,-0.1119364655454141,0.6962019051689732,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.10_guard0.35_either,-0.1,0.16,0.1,0.35,either,0.8804518820214547,0.075729922301654,0.08601256223995285,-0.09385651378183223,0.8068691159538147,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.10_guard0.35_corr_only,-0.1,0.16,0.1,0.35,corr_only,0.8648765899376434,0.07635072695549634,0.08827933122921172,-0.11039693932886166,0.6916018453016619,False,47,0.41228070175438597
CG_corr-0.10_vol0.16_base0.10_guard0.40_either,-0.1,0.16,0.1,0.4,either,0.9074560088400581,0.07582504770833746,0.08355782205383122,-0.09385651378183202,0.8078826354512973,False,56,0.49122807017543857
CG_corr-0.10_vol0.16_base0.10_guard0.40_corr_only,-0.1,0.16,0.1,0.4,corr_only,0.9044606801423394,0.07850712733303741,0.08679993399014578,-0.10337590325257176,0.7594335320217319,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.05_guard0.25_either,-0.1,0.18,0.05,0.25,either,0.8969308693453248,0.08245755417091609,0.09193300954297888,-0.10409163594801,0.7921631110889702,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.05_guard0.25_corr_only,-0.1,0.18,0.05,0.25,corr_only,0.8764637723376083,0.0818477449526191,0.09338405937112922,-0.11989160183910623,0.6826812195107564,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.05_guard0.30_either,-0.1,0.18,0.05,0.3,either,0.9168782768848466,0.08235905973218445,0.08982551098495288,-0.09979255825325446,0.8253026194916546,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.05_guard0.30_corr_only,-0.1,0.18,0.05,0.3,corr_only,0.8989999303911288,0.08229313448045969,0.09153853265000403,-0.11434754338422184,0.7196755788967377,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.05_guard0.35_either,-0.1,0.18,0.05,0.35,either,0.914443412365281,0.08060339165509911,0.08814475621472519,-0.09979255825325462,0.8077094431284442,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.05_guard0.35_corr_only,-0.1,0.18,0.05,0.35,corr_only,0.8964248789393856,0.08068101052624325,0.09000309163853398,-0.1128025439132306,0.7152410550980508,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.05_guard0.40_either,-0.1,0.18,0.05,0.4,either,0.9445685475976484,0.08131396142643402,0.08608582366334601,-0.09979255825325455,0.8148299116661047,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.05_guard0.40_corr_only,-0.1,0.18,0.05,0.4,corr_only,0.9306380861585525,0.08208957521431867,0.08820783979856708,-0.10579989812899714,0.7758946526983465,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.08_guard0.25_either,-0.1,0.18,0.08,0.25,either,0.8630000092662418,0.07894465930372967,0.09147700863972374,-0.10410193992583552,0.75833994409683,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.08_guard0.25_corr_only,-0.1,0.18,0.08,0.25,corr_only,0.8427040517994346,0.07816753722357642,0.09275799381368165,-0.11844905785376264,0.6599253606565799,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.08_guard0.30_either,-0.1,0.18,0.08,0.3,either,0.8834995368675973,0.07892287084391919,0.08932983838761956,-0.09692243566711604,0.8142889755162873,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.08_guard0.30_corr_only,-0.1,0.18,0.08,0.3,corr_only,0.8659542052068769,0.07865411598484012,0.09082941743559016,-0.11290346857229602,0.696649243636613,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.08_guard0.35_either,-0.1,0.18,0.08,0.35,either,0.8804765465444376,0.07717190945225494,0.08764788767529093,-0.09577266049478331,0.8057822457219768,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.08_guard0.35_corr_only,-0.1,0.18,0.08,0.35,corr_only,0.8633632251558185,0.07707347856178703,0.08927120858996157,-0.11136168514104035,0.6921005053414282,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.08_guard0.40_either,-0.1,0.18,0.08,0.4,either,0.909095442718579,0.07779872430889952,0.08557816996227426,-0.09577266049478335,0.8123270660642986,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.08_guard0.40_corr_only,-0.1,0.18,0.08,0.4,corr_only,0.9005657044878268,0.07908131124751225,0.08781292786680976,-0.10435475723663823,0.7578122295678855,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.10_guard0.25_either,-0.1,0.18,0.1,0.25,either,0.8636316428224069,0.07830515651599144,0.09066962421627452,-0.10410895350983629,0.7521462263914998,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.10_guard0.25_corr_only,-0.1,0.18,0.1,0.25,corr_only,0.8440448662409741,0.07748466828711259,0.0918015989270774,-0.11748180469312167,0.6595461185628958,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.10_guard0.30_either,-0.1,0.18,0.1,0.3,either,0.8844997930993769,0.07827837239695937,0.08850015908162513,-0.09692927475130396,0.8075823593831885,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.10_guard0.30_corr_only,-0.1,0.18,0.1,0.3,corr_only,0.8672862954297558,0.07793038057059842,0.0898554271885301,-0.1119364655454141,0.6962019051689732,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.10_guard0.35_either,-0.1,0.18,0.1,0.35,either,0.8813951822106696,0.07649201930618174,0.0867851570442312,-0.09385651378183223,0.8149889253716163,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.10_guard0.35_corr_only,-0.1,0.18,0.1,0.35,corr_only,0.8648765899376434,0.07635072695549634,0.08827933122921172,-0.11039693932886166,0.6916018453016619,False,47,0.41228070175438597
CG_corr-0.10_vol0.18_base0.10_guard0.40_either,-0.1,0.18,0.1,0.4,either,0.9113393386121792,0.07720319005273452,0.08471398828267673,-0.09385651378183202,0.8225661378409186,False,51,0.4473684210526316
CG_corr-0.10_vol0.18_base0.10_guard0.40_corr_only,-0.1,0.18,0.1,0.4,corr_only,0.9044606801423394,0.07850712733303741,0.08679993399014578,-0.10337590325257176,0.7594335320217319,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.05_guard0.25_either,-0.1,0.2,0.05,0.25,either,0.8624352396560016,0.0797546751211022,0.09247613206634951,-0.11989160183910622,0.6652232007720814,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.05_guard0.25_corr_only,-0.1,0.2,0.05,0.25,corr_only,0.8764637723376083,0.0818477449526191,0.09338405937112922,-0.11989160183910623,0.6826812195107564,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.05_guard0.30_either,-0.1,0.2,0.05,0.3,either,0.8809895906153723,0.07966569706528381,0.09042751232694728,-0.114347543384222,0.6966979325266057,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.05_guard0.30_corr_only,-0.1,0.2,0.05,0.3,corr_only,0.8989999303911288,0.08229313448045969,0.09153853265000403,-0.11434754338422184,0.7196755788967377,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.05_guard0.35_either,-0.1,0.2,0.05,0.35,either,0.8737270199652397,0.07749226167566545,0.08869161638007761,-0.1128025439132307,0.6869726425254521,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.05_guard0.35_corr_only,-0.1,0.2,0.05,0.35,corr_only,0.8964248789393856,0.08068101052624325,0.09000309163853398,-0.1128025439132306,0.7152410550980508,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.05_guard0.40_either,-0.1,0.2,0.05,0.4,either,0.9038859667328771,0.07837479079152629,0.08670871512123848,-0.1057998981289974,0.7407832349324871,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.05_guard0.40_corr_only,-0.1,0.2,0.05,0.4,corr_only,0.9306380861585525,0.08208957521431867,0.08820783979856708,-0.10579989812899714,0.7758946526983465,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.08_guard0.25_either,-0.1,0.2,0.08,0.25,either,0.8305294198870388,0.07640129463511437,0.09199107557864211,-0.11844905785376263,0.6450139496207687,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.08_guard0.25_corr_only,-0.1,0.2,0.08,0.25,corr_only,0.8427040517994346,0.07816753722357642,0.09275799381368165,-0.11844905785376264,0.6599253606565799,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.08_guard0.30_either,-0.1,0.2,0.08,0.3,either,0.8497993783811761,0.07636096496831109,0.0898576380624975,-0.11290346857229595,0.6763385211625678,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.08_guard0.30_corr_only,-0.1,0.2,0.08,0.3,corr_only,0.8659542052068769,0.07865411598484012,0.09082941743559016,-0.11290346857229602,0.696649243636613,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.08_guard0.35_either,-0.1,0.2,0.08,0.35,either,0.842874544789826,0.07425638270474402,0.08809897411632016,-0.11136168514104038,0.6668036911501274,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.08_guard0.35_corr_only,-0.1,0.2,0.08,0.35,corr_only,0.8633632251558185,0.07707347856178703,0.08927120858996157,-0.11136168514104035,0.6921005053414282,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.08_guard0.40_either,-0.1,0.2,0.08,0.4,either,0.8750703180439632,0.07565641827522616,0.08645753000094927,-0.10435475723663809,0.7249925185841343,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.08_guard0.40_corr_only,-0.1,0.2,0.08,0.4,corr_only,0.9005657044878268,0.07908131124751225,0.08781292786680976,-0.10435475723663823,0.7578122295678855,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.10_guard0.25_either,-0.1,0.2,0.1,0.25,either,0.8332779485437508,0.07593409584370199,0.0911269714702106,-0.11748180469312176,0.6463477135208472,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.10_guard0.25_corr_only,-0.1,0.2,0.1,0.25,corr_only,0.8440448662409741,0.07748466828711259,0.0918015989270774,-0.11748180469312167,0.6595461185628958,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.10_guard0.30_either,-0.1,0.2,0.1,0.3,either,0.8523772900152821,0.07583957529045719,0.08897418570255138,-0.11193646554541437,0.6775234050934715,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.10_guard0.30_corr_only,-0.1,0.2,0.1,0.3,corr_only,0.8672862954297558,0.07793038057059842,0.0898554271885301,-0.1119364655454141,0.6962019051689732,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.10_guard0.35_either,-0.1,0.2,0.1,0.35,either,0.8446722467175044,0.07365194692658418,0.0871958883612008,-0.11039693932886169,0.6671556962931937,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.10_guard0.35_corr_only,-0.1,0.2,0.1,0.35,corr_only,0.8648765899376434,0.07635072695549634,0.08827933122921172,-0.11039693932886166,0.6916018453016619,False,47,0.41228070175438597
CG_corr-0.10_vol0.20_base0.10_guard0.40_either,-0.1,0.2,0.1,0.4,either,0.8789048511651094,0.07517635073447695,0.08553411741307418,-0.1033759032525718,0.7272134836955507,False,50,0.43859649122807015
CG_corr-0.10_vol0.20_base0.10_guard0.40_corr_only,-0.1,0.2,0.1,0.4,corr_only,0.9044606801423394,0.07850712733303741,0.08679993399014578,-0.10337590325257176,0.7594335320217319,False,47,0.41228070175438597
CG_corr-0.05_vol0.16_base0.05_guard0.25_either,-0.05,0.16,0.05,0.25,either,0.8910198899731051,0.08173173972758704,0.09172829994856127,-0.10363966224538544,0.7886144933015367,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.05_guard0.25_corr_only,-0.05,0.16,0.05,0.25,corr_only,0.8669535054703601,0.08130857886607304,0.09378655066624315,-0.12549935443873023,0.6478804550804963,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.05_guard0.30_either,-0.05,0.16,0.05,0.3,either,0.9161122421341841,0.08187057796534172,0.08936740958140153,-0.09979255825325446,0.8204076476080493,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.05_guard0.30_corr_only,-0.05,0.16,0.05,0.3,corr_only,0.8827603588327223,0.08132785197291192,0.09212902591191575,-0.12130513797866199,0.6704402907255073,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.05_guard0.35_either,-0.05,0.16,0.05,0.35,either,0.9068901600756367,0.07935329766168656,0.0875004506114261,-0.09979255825325462,0.7951825171201936,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.05_guard0.35_corr_only,-0.05,0.16,0.05,0.35,corr_only,0.8768274846992115,0.0795381280871559,0.09071126244912453,-0.12115575007466708,0.6564948674589306,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.05_guard0.40_either,-0.05,0.16,0.05,0.4,either,0.9298743814759093,0.07917592614825944,0.0851469055665243,-0.09979255825325455,0.793405114911735,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.05_guard0.40_corr_only,-0.05,0.16,0.05,0.4,corr_only,0.8996244531244869,0.08011381419250937,0.08905250842645059,-0.11862841338526008,0.6753341118398853,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.08_guard0.25_either,-0.05,0.16,0.08,0.25,either,0.8549878886589988,0.07817199822856011,0.09143053283616516,-0.10379111232772059,0.753166590813016,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.08_guard0.25_corr_only,-0.05,0.16,0.08,0.25,corr_only,0.8313290678247753,0.07733747333551536,0.09302871309176486,-0.12345758014225154,0.6264295253997753,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.08_guard0.30_either,-0.05,0.16,0.08,0.3,either,0.8805169597800865,0.0784322572199609,0.08907523739184961,-0.09663911960457665,0.8115994593171614,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.08_guard0.30_corr_only,-0.05,0.16,0.08,0.3,corr_only,0.848338859672199,0.07750644895334059,0.09136260595593763,-0.11926701970151028,0.6498565080884563,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.08_guard0.35_either,-0.05,0.16,0.08,0.35,either,0.8697466500210596,0.07584204880560488,0.08720016202852691,-0.09577266049478331,0.7918966478929127,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.08_guard0.35_corr_only,-0.05,0.16,0.08,0.35,corr_only,0.840926616295119,0.07561643620433495,0.08992037442872154,-0.11912449927149303,0.6347681347394362,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.08_guard0.40_either,-0.05,0.16,0.08,0.4,either,0.8958288838959207,0.07599631377815783,0.08483351580231838,-0.09577266049478335,0.7935073891186022,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.08_guard0.40_corr_only,-0.05,0.16,0.08,0.4,corr_only,0.8670052157436785,0.07650402669701917,0.08823940768499001,-0.11660117793392209,0.6561170997807073,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.10_guard0.25_either,-0.05,0.16,0.1,0.25,either,0.8563981283807441,0.07756315363845442,0.09056903683933648,-0.10385594772472692,0.7468340074661657,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.10_guard0.25_corr_only,-0.05,0.16,0.1,0.25,corr_only,0.8385192948841748,0.07718967113066696,0.09205473457987538,-0.12208677963267754,0.6322524958304864,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.10_guard0.30_either,-0.05,0.16,0.1,0.3,either,0.882497373601238,0.07782877079285139,0.08819150415740365,-0.09669899788676938,0.8048560222308171,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.10_guard0.30_corr_only,-0.05,0.16,0.1,0.3,corr_only,0.8557251322918625,0.07733205710637862,0.09037020672661855,-0.11789643609911354,0.6559321016401791,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.10_guard0.35_either,-0.05,0.16,0.1,0.35,either,0.871888311961237,0.07524080997483953,0.086296385606537,-0.09385651378183223,0.8016578385783159,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.10_guard0.35_corr_only,-0.05,0.16,0.1,0.35,corr_only,0.8483811480823796,0.07543364394486375,0.08891480452549964,-0.11775877551511531,0.6405776861630259,False,42,0.3684210526315789
CG_corr-0.05_vol0.16_base0.10_guard0.40_either,-0.05,0.16,0.1,0.4,either,0.8945772956822047,0.07507163787793537,0.08391855934671999,-0.09385651378183202,0.7998553840646394,False,52,0.45614035087719296
CG_corr-0.05_vol0.16_base0.10_guard0.40_corr_only,-0.05,0.16,0.1,0.4,corr_only,0.8740849465086953,0.07622313797186758,0.08720335280492023,-0.11439308290293267,0.6663264599359221,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.05_guard0.25_either,-0.05,0.18,0.05,0.25,either,0.8985687630228283,0.08280157656612283,0.09214829178745805,-0.10410473661885733,0.7953680039484804,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.05_guard0.25_corr_only,-0.05,0.18,0.05,0.25,corr_only,0.8669535054703601,0.08130857886607304,0.09378655066624315,-0.12549935443873023,0.6478804550804963,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.05_guard0.30_either,-0.05,0.18,0.05,0.3,either,0.9142332043754889,0.08236375287807265,0.09009052885399758,-0.09979255825325446,0.8253496485083505,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.05_guard0.30_corr_only,-0.05,0.18,0.05,0.3,corr_only,0.8827603588327223,0.08132785197291192,0.09212902591191575,-0.12130513797866199,0.6704402907255073,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.05_guard0.35_either,-0.05,0.18,0.05,0.35,either,0.9109214443833741,0.08058625358969805,0.0884667433032592,-0.09979255825325462,0.8075377062203917,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.05_guard0.35_corr_only,-0.05,0.18,0.05,0.35,corr_only,0.8768274846992115,0.0795381280871559,0.09071126244912453,-0.12115575007466708,0.6564948674589306,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.05_guard0.40_either,-0.05,0.18,0.05,0.4,either,0.9385270785435545,0.08114523115841381,0.08646019173398636,-0.09979255825325455,0.8131391015398426,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.05_guard0.40_corr_only,-0.05,0.18,0.05,0.4,corr_only,0.8996244531244869,0.08011381419250937,0.08905250842645059,-0.11862841338526008,0.6753341118398853,False,42,0.3684210526315789
CG_corr-0.05_vol0.18_base0.08_guard0.25_either,-0.05,0.18,0.08,0.25,either,0.8608617530112003,0.07891263878244459,0.09166702842403766,-0.10411304461673244,0.7579515042802063,False,47,0.41228070175438597
CG_corr-0.05_vol0.18_base0.08_guard0.25_corr_only,-0.05,0.18,0.08,0.25,corr_only,0.8313290678247753,0.07733747333551536,0.09302871309176486,-0.12345758014225154,0.6264295253997753,False,42,0.3684210526315789
