date,SPY,QQQ,XLV,XLP,XLE,TLT,IEF,GLD,VNQ,BIL
2016-07-31,0.0364714150296932,0.07150819674866682,0.04866833990677666,-0.00815960669929161,-0.012602603439413773,0.021025584870436598,0.0024644226036421024,0.01984656031160892,0.04262980834852148,0.00043766664732669547
2016-08-31,0.001197290278263985,0.01050072210072761,-0.032447075713767926,-0.005850077641031404,0.016770598541475,-0.01013455651001638,-0.010114041270673724,-0.03256316550912575,-0.03764193333513011,0.0
2016-09-30,5.795270075981129e-05,0.022135412653290443,-0.005096068834694489,-0.015455132005356309,0.0368821073030714,-0.015084481631314817,0.0023741496984632793,0.006892135107908315,-0.01832521807668419,0.0002186349440023161
2016-10-31,-0.017336771169193965,-0.01457224086325648,-0.06587161948924558,-0.007705445098991293,-0.028182994583312637,-0.04380618253221236,-0.01494653917932598,-0.02944919584699579,-0.057413089946592666,0.00021879239936550832
2016-11-30,0.036838224886116544,0.004359413100397225,0.020635329261766255,-0.042045417553637665,0.08466947751186127,-0.082137526009469,-0.04227274680480375,-0.08356570639157301,-0.016756463799103782,-0.0004372838781888655
2016-12-31,0.020271924339301473,0.011322586736594253,0.00716273769589626,0.02996574057696444,0.01730708552964111,-0.004625584039944508,-0.0011843694752746714,-0.019149882681417818,0.048170916517555895,0.0002190455260566715
2017-01-31,0.017894753939938335,0.051400932642735375,0.022918680460195517,0.017017856308634727,-0.03212950327773989,0.008142208752362823,0.0021941972127095255,0.05419215772584596,-0.001938372993860349,0.0004369688808989469
2017-02-28,0.03929119451970631,0.043750250725606454,0.06338588762995756,0.047727681073479244,-0.020850490408253486,0.01584603606817936,0.007235500950746987,0.031847686784806095,0.03508576728884383,0.0005036590160758525
2017-03-31,0.0012500180746159995,0.020268872312106723,-0.004805710551450293,-0.004226411299481869,-0.01485982580719869,-0.006551366441900908,0.0008061535559089616,-0.00427746474772539,-0.02423695632958034,-0.00017491033282279744
2017-04-30,0.009926096766285974,0.027270275542759403,0.015330474173970599,0.01099291081718734,-0.029470635826462255,0.015732219650079315,0.011087220324478952,0.01726748147982482,0.0024220919760244985,0.0007442680439624372
2017-05-31,0.014112772153147102,0.038973173974831354,0.007682300263002428,0.02645888102581484,-0.035377213162524845,0.01887873438666432,0.008267615556403207,-0.0012419798017191397,-0.007247291631850894,0.0001531900260278718
2017-06-30,0.006375333601488897,-0.02317946668157933,0.045671418513278716,-0.022534899861109126,-0.0011167363608900471,0.007918769504896561,-0.005095071731471168,-0.02155534773928114,0.022326009043481365,0.0010285211507141678
2017-07-31,0.02055403424625135,0.04061345328852228,0.008202361426916438,0.006916878940033788,0.026185933178918264,-0.006583013114086156,0.0037483160972571206,0.02313170169958645,0.012375303495490764,0.0003278183499468845
2017-08-31,0.002917592914722489,0.020735346772091656,0.017524522861577685,-0.011027151249439315,-0.05478846884364841,0.034086664731836525,0.01457557693157674,0.04198757511241591,-0.0026108745631073793,0.0011376265135016883
2017-09-30,0.020149578268989554,-0.0029517818928513906,0.009113595619929749,-0.007149952193914344,0.10182350594637501,-0.023229278514130258,-0.014415674179006577,-0.03369891808976022,-0.00114081244001496,0.000721820807550122
2017-10-31,0.023564138860289185,0.0460635354372978,-0.007586131778898664,-0.016487456526877775,-0.00832389675469103,-0.0003853569922224187,-0.0018895715683732162,-0.007484813689786707,-0.010711332350061609,0.0007006711573891433
2017-11-30,0.030565677461278806,0.01971746538261021,0.029096492201251323,0.055754388508063135,0.017523632407108636,0.00743220280646173,-0.0027922940440755495,0.003563440057186007,0.02664244055871756,0.0005459795950586432
2017-12-31,0.012128262578304572,0.006031257486758701,-0.005504929176481932,0.02252989685845419,0.052693648672572424,0.018125829545640793,0.0018475594005720186,0.021057003170010358,-0.0014738400412742658,0.0007443709876460147
